user_id,training_id,marks,internet_allowed,promoted
8ae87579-f722-4ab9-97f6-a0d60d37af6c,202d62e2-a698-48e1-ae3f-1975ceb02ad3,21,True,False
fef6b554-049d-419c-ae5e-a3f738816a33,33b248a3-5946-4415-844d-00e8de2c2649,51,True,False
4001c13e-26a1-4bcd-b146-90d7e10f7bdb,24ed8a22-2929-4350-ac2b-c88e529bdd97,75,False,True
3301b204-a624-4d91-89bc-e9c798ddba99,337bd1f2-0de2-4bd1-b53e-c0c21e8aaee6,50,True,False
a7a493a2-b02d-4b24-9f59-5b283590155e,8edeb85a-f874-4db3-97e4-dcf47182fd70,14,False,True
d882bf4a-aa21-4ee9-9445-52ba9a47b737,f9938cc2-90c9-480a-b6a2-843ed1d6ac2d,57,True,True
b0c9fba2-4818-4949-816f-dad03803f38d,c6b754a5-ac64-4d3a-8126-5c8d7be9d061,69,True,True
b183e690-d6c2-4999-b371-49368e6d361a,5f437ff7-4c2c-49bb-a422-d33a2c17c403,67,True,True
65f856df-8203-4277-832c-71e5727587ff,5a9a66ff-3614-45cd-a949-e28fcff07d96,2,True,True
f655c883-1109-4d7e-9e10-95e5c12b264b,0b44356c-b533-43c6-a81f-d332aaa18a85,12,True,False
6e285992-c3b7-4e50-9862-79c174b999b8,6c4f7475-a352-4f33-b737-9d42c20bf463,56,False,False
66c6517a-c8d3-45e5-9f3e-c242a332944a,01993041-5829-4188-b574-30a9e7dca87f,62,False,False
138973c3-c4e2-4d52-9575-855938760ab7,8a796ab2-7067-4e62-be46-9663238da051,16,False,True
3b9b85ac-ce2d-45c7-a727-f91dfcee5c7d,e25f16bf-7067-4bd5-bafb-387b867f633b,54,True,True
a587678d-df71-421f-b6c9-ad8bbd9e5716,1ab286a5-1312-4052-83fe-45041af48fc7,18,True,True
dc63277f-b0ba-4f2a-a763-3134dc0379ce,6c78d04b-b891-4362-a5f4-56b10989c8b7,17,True,True
624dac12-288e-4a88-96e3-db904304891d,7a24d8c3-eed5-463f-ae23-eae538431c6f,45,True,False
2cdf0724-d04c-4bb2-96c4-f61ea1d82f83,c297c840-5f70-4afb-aa99-a798298368a4,25,True,True
999b4b25-6c99-43d3-b0d8-b5113c0cc8b1,4bff89da-d7f1-412c-95c4-2f2084d721b9,48,True,True
a77cbd70-0690-4812-b666-4f4f769528bb,eb95b7c6-d460-4325-a6ce-7a9de4332c3d,12,False,True
7fb73145-fa3f-422c-a1e1-53249af03c95,56879801-faac-42c2-8e54-6656da1d51d3,57,True,True
7fc6e349-b89f-477b-8cd5-176121ee40c2,90a51410-cf5d-4e0f-b37d-b7268a221ef4,13,False,False
9b2cfe1c-1fc9-4a1b-9301-09632001d078,6ec9c69c-f030-4c37-a684-035a47ed90ea,18,False,True
e306ea05-3900-4604-9447-e4bc5681835a,778984af-0b34-448d-a62f-8c752111c2a2,27,True,False
db4787d7-987d-4120-b414-0abd7ad01818,d4c32b96-ef74-4856-94d7-be3a3df7c8ca,69,True,False
650ac445-bf9a-4fe1-9456-be3908a14ef7,b1a7209e-22b8-411f-b66f-cb57308f6fc2,2,False,False
7bd1781d-c66e-40cf-8e3c-b6a2fe7021b9,b91c6ac6-2f66-4e02-8f5d-030a8b154d2b,71,True,False
27b90c40-2d6d-44b3-b82c-1374c5a4f032,4593affc-be9f-4285-953b-d37497ae67d3,35,True,False
ebecc57a-f688-4c50-a138-2d67f5fc8756,7fbe9374-74da-483a-96c4-b009bee0dcff,25,True,True
ddc0785e-e831-4755-8808-6df2983d06f8,aaf26048-3fa1-4155-be50-91935cbf9a4d,17,True,True
c5b26aff-3924-45f7-b43c-b62c8fc20e24,cdfbd36c-9dd4-49af-abdb-7087583e109b,52,False,False
f60ff1b7-5d40-41eb-a044-c3e936824219,014c0e66-ab77-4aa4-8618-3c397956015c,5,False,True
b6bfaee4-16d8-4b23-83df-c67dddda8f2b,0aea76d9-3aa3-4112-9e47-271fad666432,73,False,True
d54d48ee-a458-4512-9ce6-e6339824912d,5ca9e23f-fb48-4b52-9158-9870c10650a3,9,False,True
7349c417-d305-4fd5-bff6-ce8264dcf2cf,6ade602b-8252-42ca-b64c-c140c9c5ee52,74,True,False
f17ad74e-a4ef-4a76-8874-96efcea9af4a,89ee6922-402d-46fa-8cf1-e5996c56f032,47,False,False
27d03865-a0a4-490d-8331-a14840e1c4c4,900026cd-f5b9-4256-899d-8de17445f57b,78,True,True
44b47fd8-c396-4c0f-97a9-3eb8c91e404c,64094986-5386-47ff-b5b8-14621684f58f,57,False,False
7091a89e-fcf9-4ac8-adde-3e27f2c6a93e,17394c56-8f07-4056-8d43-3b8fd480f8ed,21,False,True
d4875d9b-2013-42fa-9f71-e23edf51fcdc,6151424d-f637-4760-82d9-dde35c9ff2d0,0,False,True
7c69674c-da78-4a0e-89e8-9ee9c84940a6,dd77ac55-0e84-4293-850a-b7494ffeedb5,21,False,True
8ca87dd0-3c1e-47e4-a40a-3b17054e3bbe,d6f6fb90-f9bb-40ef-8452-3d814edd8595,26,False,True
35afd9a8-5546-4ffa-babe-aa6a3c60ae73,f9f60008-0a7b-4339-9883-da3ee7ae7c83,83,False,False
ab8c0c2a-67c8-4c01-a0f2-68bf2614effe,2f8166f7-3cb9-4ce1-9ea7-dec983abfe25,85,True,False
37a93d7a-8271-47e5-85a8-2e605e7c98af,f660cb51-346f-40dd-962e-b1d17c875463,25,True,True
088ccc38-f605-4a09-b06c-7bb80dc01322,809b410e-383e-4fa4-b6e5-27a54315624b,39,True,True
205c1a43-eff9-4940-972e-2091b469ddeb,da7cf98e-c595-4b9d-9862-492f610f9695,57,False,False
87b75e3a-90d2-4c8c-afdc-4a01178f0677,ef93ebcb-21bb-4c31-919b-348336539687,35,False,False
6f81d743-9692-448c-8f0a-13f55c3eefaf,6b8cf9d6-25a3-4c6c-9593-5f3df5c7079b,16,True,True
ec0f87c8-f751-44f0-b81f-139f4113b6e5,c28f6fa6-d87a-4aab-8938-b994215b8bbc,27,True,False
e0d91625-7ce8-43ac-8a7a-9566bca744be,3f74651e-2596-4837-a289-76e1c075ea6d,38,True,False
1b07a974-201b-4c4b-bb92-d8022ecbfb78,126419bb-9063-4e98-945d-c263e7dc38aa,1,True,False
f28e72b3-0c1d-44ba-87d4-ce94a3e8411a,fce4b992-a6d9-4211-9ac5-0b097a814e7c,31,False,True
0e7422cb-588b-4d60-8d7e-c4d8dfb839ac,0cca523b-d72b-40a0-9c6d-7bf84f1d7598,52,True,False
16774c5d-09ed-462c-8538-ec1a198171fd,abb80c71-2b7c-4357-9a86-c8c0629fc16a,78,False,False
fef6b554-049d-419c-ae5e-a3f738816a33,530c57be-e42b-4fa5-a98a-085c7ac478f9,7,False,False
2dfad4c7-000a-44f4-9722-00d75c28c956,0c88f560-f83a-46fc-9704-3bd45cb3de0d,80,False,True
06a30d02-702d-478e-89bf-1d234dfbfd89,7f88a4c7-6e89-40f9-b8c6-ac306ee1db6c,49,False,False
c1644c1d-810a-4cb9-80c9-74c35c38be65,c3ba01da-59ec-4ae7-a64b-8f601d708476,10,False,False
190eb304-1e95-4af6-b142-756fccc51c43,335e0de9-26c8-4038-8e84-54a513cc15ca,71,True,True
c165c747-0c9a-49d4-8995-a0be9b2289cd,0393292c-40c2-442e-b024-1c470d7b4eeb,93,True,True
0ee11deb-5f87-49bd-8e0e-b4320e92cbcb,c9165a7a-2ea0-4da1-b3d9-70cbaf23a3e0,68,False,True
d703ff90-5492-4973-b6ce-22a631dc958b,df48b38a-94cd-4cdf-9796-a972c619f9ee,31,True,False
0aa26762-f1d3-4b25-ba47-fe42896cbbb5,d780df03-0d8a-4e2e-a9ca-360a363d0e14,17,True,False
e1c1e34f-3f52-4322-9103-0edf65220197,d14d451a-7838-42a9-9db2-86f5053afca3,40,True,True
f8521c08-7a13-4b4d-8596-96025a3b3d24,bf7cfba7-291d-4599-bd1e-8a0b9147b71f,19,False,False
cd121f24-aed9-4db3-beb5-3d373a13217f,62f1e8b7-1dc3-484e-bf08-85864f57b71e,49,False,False
58f0f7d0-98bc-4835-a589-7fe84e0ccd45,d5437cd6-46bb-49b3-b8b6-5414d4f3d1b3,37,True,True
075c7bcb-3cff-4335-8226-470014d50e88,b4c08ab0-db89-4fca-bc9c-6a9832c3404b,59,False,True
87581dc4-2e24-4b0d-bdaf-f66415755aef,4ebc3983-eee4-4c98-bd29-22a37778290f,67,False,False
e703b0ec-87d8-4f71-bf65-b7e2aab35fb1,e3315858-dc1f-4489-811b-ea6cc9124e23,75,False,True
017e4e79-7a3f-4373-ac5e-d158f644a561,821612b6-2d5b-4c9f-85be-917d92a13fbf,47,False,True
ec611ab3-f84e-4559-88be-aa6cd1c68a2a,15f8cb5e-8404-4396-bcfb-0c293d4c80b8,1,False,False
a74cbae2-4c2e-4efd-8155-5057ce90120c,308603b5-26d6-4b34-901b-4add49c00184,6,False,False
a8fe07e9-79ab-442a-9d4d-2349e3ee4b78,94fad490-ebfd-4514-9c2f-ae0650627961,44,True,False
011c0aef-7e35-4fc2-b60d-097494c7310b,8cb54446-715d-4da0-bd36-b87df071c100,18,False,True
5efa2e85-4332-4bfa-9292-4ecdd5c8eff3,e8e4a7d9-81ff-4b94-b550-d7d2a332af18,52,True,False
4d139f8b-f734-4073-a789-77bf3234a266,49db095d-c046-4289-a2c7-c8451ff11386,17,False,True
cc4fd313-21aa-4636-ad29-97789baad59f,9697960e-17df-487b-a2a3-e9f15c473597,17,False,True
355ff5d4-0fe7-4ee2-9d1b-c13a88359142,50ff5720-c75b-48f8-9180-6be6f85f6510,63,True,False
f85bb18c-93bd-42f8-8112-cf8047c929a4,45ca0e82-0fe3-4c2a-a379-e0878300133e,71,True,False
bdca270d-5354-4f1f-be4c-793aa771d314,55af0ac0-09e5-4a5a-a747-9d8725c9e288,53,True,False
79c55d86-90a0-414d-ab08-94a79f068408,790f5fd3-f623-4576-aa47-3f22be045d24,1,True,True
f804be88-34d6-4030-9cd3-173fb2b1ffc4,a7d9e9e5-29d0-4737-acd1-30d841447d79,7,True,True
58e1ea53-d2de-47fd-903d-41b2d61b4b68,a2476b4f-3ac6-4547-b064-8cb81426140e,49,False,True
ed9f14be-5ec8-42e4-97ae-845fd6fb492b,a72a8ee0-d3e9-4ecd-b3fc-5fa79e79e25e,69,False,False
d9447816-8c6c-4e20-b0bd-546ab5207f8c,3adb20af-7896-4cf1-a295-cd86a7473ba8,77,False,True
0e4344da-7721-4f23-8661-026301ba39f4,8bf558a9-601d-45bc-b484-b3b60138ebfa,31,True,False
65ae3bb2-789c-444d-b7da-b1993c1f82e9,5858cabc-7eaa-4fb4-b033-4feaddfa97c5,27,True,True
a7d40550-ae70-4165-8552-8e7d812f629c,a2205f40-a271-4fd2-8747-850a80dd7314,23,False,True
5b1d985a-4e71-4c2d-8bde-10d69ade766d,589c1375-7dc2-4583-ac07-71b9e8641764,45,True,True
ef996c08-f558-470e-8ea5-f59aa3a0b2e1,927621b5-43a2-468f-a770-efefb6f48e5f,19,False,True
5ef2b42c-92b9-492f-a15b-50d57246b600,f69e6725-cc69-4eef-b8b0-82d7566ff092,20,False,True
4c0713d9-8903-4c90-9c12-3c9027a07e72,d28c2fff-03f8-4bdb-bad2-7be594806ee4,35,True,False
0426f2e9-4b11-4749-a130-3cf9a7efaa4b,59fef7ab-a586-4f5f-aa45-9b7f2beaccc1,24,True,False
150e0182-3819-4097-b9f8-bd966d41d8ab,560a5eb6-6eba-4103-a6a3-4590c68f58e2,29,False,True
92b547b1-af16-46a7-bd40-51e698e761c2,91abf74b-0ebb-49e2-8f6c-4ef7bea54c61,38,True,True
edef025a-2b56-4ee1-a5f8-9bf75e9eb71f,f1159a1d-e9c5-4e61-8be9-7fd767e0fea8,61,False,False
a9a92ea4-ea91-4b45-803a-a7c2e8c224b3,94ef6efa-0632-4a65-8ac0-3d0a6985a2b2,77,True,True
a866013b-52ad-41d1-9972-3b7d3120bebb,bdf147a7-7605-4f86-a469-a3be9ab845bd,45,False,False
f3f991f9-e271-4940-82ce-a5c1f3444620,0fd3f1df-90df-4b70-8779-12bc4e6bac79,83,False,True
ad0c456f-2a79-4702-bcfa-9b021a6ed12e,2860ea1a-67c1-4915-b714-8b7827e4845b,17,True,True
31838919-2491-4fe3-b3ad-6b156629e7cb,b80afb4a-f4bc-4a63-9868-aff242526b9e,57,False,True
cc764b99-fdb4-4c65-ac78-3a1f120543a5,b259c974-1e63-4ac5-aca4-4935f7c81bb5,15,False,True
a92ffd07-e6e9-4414-9aa4-800b8835495b,0cc9671f-a7c2-46a2-8f26-e43a2d05ba6d,20,False,False
63f24452-a6f4-4a05-b576-40362660e5f0,fc459e22-dd3d-46ee-85b5-564160e261a7,47,False,True
f9987778-f556-42f6-8c15-98bab2d4122d,40c4870e-802a-4a87-b393-07c66bfd3600,42,False,True
d9450e23-707d-470c-b07f-42ca4a125377,64c61ff3-203a-4339-8f48-68f97672dcc2,9,True,False
1e803d6f-88b4-434f-90ca-45f3101f39ac,0c62b805-22f7-4093-a462-0b16e849d5a5,39,False,True
cba17948-6d1b-4282-8ddd-6cfdbf27351d,047a1113-5c80-4dd0-a32a-3373db1417b0,22,False,False
ea6787c0-5c7b-4f62-a9c7-065baff6dad8,aeab08dc-517e-44da-bd55-45a270f58378,13,False,False
a4947c6e-df2d-4bc0-b259-07951962a1fb,d4dede2e-af64-4324-aede-410905405841,97,False,False
910b5d6d-a063-44c2-bfc6-b6b457afb4a2,828e134b-9203-4731-9008-9a4c9f64ce55,15,False,True
455a0570-ea78-4bbe-8b9c-de41aeeb6ab7,cc047096-5fd4-4060-8bb1-42718f61a2cc,73,False,False
1ca4e7a7-22aa-40d0-a04c-e1cbbb35b52d,cf8091da-c120-4088-9b44-5a4a3ade1737,29,True,True
85ebaf02-4a7d-4c15-a6d7-9b12025ca93e,8e7e234c-14c5-4771-bac4-d80fc8c38fe0,10,True,False
03937dd7-7639-4a0f-947f-9358996327b5,d64256f7-19fe-4464-81cd-8442ea0db34a,46,False,False
15ea8729-4d81-4c73-9d8c-49da4adf5543,0eb75e88-d445-4282-948c-b0f8fadecb5f,83,False,True
094fff25-4c42-4283-b089-cc2481e4864d,e44d2682-9aa7-44fb-9eb9-74545b6c2f97,12,True,True
6cdda42b-21f2-49d8-80e5-f41f4a6f10c1,4876c93a-94fe-4e39-83a7-fef96241b7ba,59,True,True
c489229f-aeed-4b19-aa5e-4b79a20c2702,556b402e-b87f-466b-bf00-d2af8ec25b13,12,True,True
1b331a55-a813-4464-ba8b-2320723d32fb,18037106-c3cb-497e-a234-f7bcfebcfae6,57,True,False
e36555c2-5fea-4344-8d25-d790ab6ef282,51736f0b-c53b-4d92-a1aa-437de8e986a2,66,False,True
3a181fc9-125b-48ae-b871-8ef267faab02,f81343f8-33a9-4e36-90fa-1a471dd0c6e3,38,True,False
63fce8b3-bd5b-4b49-976f-9ee4b2d4e61c,528291f3-2c29-4496-afbf-24621005a08a,47,True,True
2d0e62f7-5f0a-4a78-9f3f-e18a54cf5f2d,b1f2a7f8-6177-4984-8793-e051babb987c,88,True,False
822cd4dc-91f2-41dc-9d79-b47225ebfec1,c0620ada-82aa-41f9-a4b6-2b6268512396,29,True,False
ac6c4fef-3c07-48ad-b33a-58b9d66dae31,e42ccd88-ce99-46c7-a7ae-31c22e2aba29,7,True,True
e8dc96a8-d220-49ac-a3f0-32d08b9425de,ba3c5e6f-6c81-4272-9e71-2f292c7a9c0f,24,False,False
bd1d9275-543d-47f7-8e7b-87531cd0ef36,3756f599-d79c-45fa-bd8a-d40316d5c64e,41,True,True
9bf5c612-cd99-4b33-8df1-80b661626952,148bc294-11ba-46b8-a751-5b215a8b0748,62,False,False
2798058b-e472-46d6-80a0-d45187d96e3e,860f01df-14cc-4d74-8e41-467cc5954c3b,19,True,True
9ad022ff-a1b9-409e-a59a-7d37b2077c37,c037a09b-b3a4-4017-b988-3ce292bf6ede,1,False,True
6c6f31f6-1c11-4bb6-87a9-b22c7bb119ed,9d9ffe78-171e-41db-8e79-3ad99d9a5a09,77,False,True
84c3c7d5-b065-48ed-b0cf-b7a5ca58c39e,38009ed0-9632-4d56-b994-cd18ed466c32,59,True,True
e9ae79ae-48aa-422a-a72c-e86f30e407a7,77dc99d2-0535-4fff-b939-9c212d93ce50,3,True,True
d9b72ff2-5c80-47c6-b529-28ec5c486535,ff9dc068-3743-4259-b746-4cb39b19763d,32,True,False
e79e9fd8-d531-477f-a45c-e97be443b448,623ac736-c9e7-4fc1-878d-458eff6d78c6,90,False,True
d04ea833-2af8-4e32-a260-7917997d3704,83d23601-cd29-45f7-953b-bc7ea558c0af,23,False,True
33dee9eb-aaaa-41eb-81e1-955e85021a19,9a9a0ea9-1ced-4f69-936a-5d9729b2686f,27,True,True
7f3e0a8b-b6b5-4f0e-ad90-8883a6dd17a2,55ef2091-7c3b-4054-a3c9-9013fc2b6f5c,1,True,False
408fcc74-1c94-4331-9797-afb3abcf1c88,6db9fc5d-1110-45a3-936a-5f5c6595e5c8,38,False,True
f0cca0c5-f9ba-4793-a12b-ba4c5f9d48a4,f1727cff-77e2-4f25-ae19-c386ce8e3a88,29,True,False
b914a198-febd-4df0-bbd2-f3c0308f486a,8449bfa2-23e2-4b24-b27a-23e04d1038ed,45,False,True
31ecb063-9da1-467f-86ea-b179f77fdb23,0526b2f5-2d41-425f-beaf-24077b527efd,69,True,True
2d0c3eab-85a0-4914-b349-4fe51f3a0ac5,1698bf2f-a183-4c9d-b848-8853236adc01,89,True,False
7e7f756d-fbff-4e27-a3fa-f613d40e433a,e7d2956b-dd03-4359-ae5d-61ec916eddd7,50,False,True
30ac20a0-b5a3-4da2-9338-5eb697a52666,5a299712-cd82-40c0-be34-6e0741053ef1,64,True,False
3986368a-8d2c-47e2-8000-3b59a935e265,e748430b-aa17-4029-878b-8d7f4adc2c55,74,True,True
3d91f929-fe08-41b2-b577-e50c1740a0f7,3da26668-ae4a-4e30-8239-f01fafb58e37,51,True,False
be28697c-395f-42aa-9f34-970ee9da919f,3ac007fa-cea7-4129-8364-b0e114488843,28,True,False
c98636cf-41fc-4263-8a7a-8e7c80c20d45,7562646e-6946-4199-8fd3-be7f83b54fe4,22,False,True
94e6de40-1d77-405a-9982-d8ebeac4c8cd,bac5896f-38d6-4b85-a543-8dfdf9300f57,65,True,False
4464d255-9a58-4139-ae22-15414127803a,ca1ee841-5fef-47f9-9e66-a2570b3b8f26,59,False,False
0326a96d-c9ac-46ee-96f4-7f7e1adcf017,e4d7bc83-a449-4840-a31b-79b51bf1417c,14,False,True
e36cd58f-1b52-41c8-b497-15cc9d8bcad0,b768d3d5-3074-4384-bc65-436b64586c5b,54,False,False
511d6ec8-4d1a-4a05-8520-7ad1923052e7,e702809a-c6e0-42f3-8565-f8873b88c18e,14,False,True
020d15be-84c2-41ef-9786-742d0b96782d,226cb516-64dc-49f7-a0fd-f8b5415372f8,51,True,True
48371b70-6227-4b47-a17e-c4d61810f4ad,e6bca8a6-22c5-4762-8b8b-a745c51471d4,66,True,False
55957eb7-5ea6-43df-9afa-d4f79ef8ee82,8d2fb485-d240-468c-b5ca-b9ee83643f23,45,True,False
32e88461-bed3-44c3-8382-f622e3d5b429,82377d85-8138-4b8b-a6d0-18779b60c004,17,False,False
1f7967a7-e6ea-410d-b43b-b26a33fde798,b157b5de-4fd7-4479-aad4-e57a4678536f,9,False,False
114c4e0f-ec83-495e-868e-3ba43b13cb22,f61572db-826b-4c62-a20c-44f601a801de,34,False,False
c695c6e2-56e4-4a79-9761-699f613b8764,4593affc-be9f-4285-953b-d37497ae67d3,73,True,True
d2244c29-fb8e-4f99-8317-78d7d67f567c,fafea321-e649-4d90-9ed3-d904f15b40c0,22,True,True
6de87c68-1503-4c88-979b-300b263942ee,0eb75e88-d445-4282-948c-b0f8fadecb5f,0,False,False
271d6e94-fbf2-413f-ad2f-4cfd44c97711,25054422-5a25-4193-af9d-3d86a4a76f01,8,False,True
378f4842-afd0-4623-b0a7-9767a7c6a1ba,f6cf220e-7950-4e90-8d88-6fe9352366e0,55,False,False
609438ec-b873-4e10-a43e-7baf450f30af,232cdc38-45f5-4ee9-8efd-44d29e00658f,36,True,False
f65182d1-3b7c-4b57-aaed-2ae4510e2d01,51127d80-2762-4ab3-a775-1f78a810afa2,28,True,True
4df384bf-f99f-4adb-b51e-d0601aa3d49c,43e89288-58c4-4775-a658-4bacda27e499,42,False,True
0badf509-3729-4d1d-aae6-4e7cee529bfd,77f52b7e-2c6d-4d7a-b13e-f96efccd1e78,10,False,False
b6c66e24-84e4-473b-991b-7441fc6cab99,906ba7e4-7c29-424c-81a6-3d30f2b73408,16,False,True
4d139f8b-f734-4073-a789-77bf3234a266,c292324f-b76f-4c72-87f2-8f39657c9acf,42,True,True
be8bbafe-3328-49a5-85e5-263b40fb68d5,71d55600-77c9-472e-bfed-94649db10c11,18,True,True
0871e28b-7428-437a-a013-5c91b3e2554f,9876d78d-f289-48d9-98bd-ef76a592ff76,81,True,False
027e0742-6380-41a9-959d-957714efd1dc,0504d6c8-8eec-48bc-8ff4-a0f0c763f687,30,False,True
46963e2d-0857-4c47-81c2-3fcbc31f46f4,ce7b8d16-d582-42d7-889e-6a25715da4c1,60,True,True
51d6557f-c965-4149-9710-d9f2e5addf89,f7e18e99-502a-4e4d-9e6c-326d8cc80256,37,True,False
a0424ed8-3339-483b-be5a-12c898f1c63a,3152e99c-cae7-4f30-9205-d3137fb239ff,61,True,True
aa7a7e71-7cf4-4664-a007-23429de578a9,e54524c2-9355-4c1f-87f5-0d158f8dead8,82,True,True
18fa0cae-2870-4653-8e24-8f6f9bf1cbdc,6fbf8f0b-cf29-4f40-bfba-d7c5afd5a1dd,26,True,True
9eb980c9-2af6-4260-bf09-e738b0d58ca1,3f26e429-7b9d-46cd-9868-7343b26960e7,32,False,True
b3ffcfba-7d34-4262-82fc-0a37c1edce53,52ee80dc-a668-420c-9341-aff0f7c9ae3c,91,True,False
639926dc-d04a-465a-9066-4bade14d3939,b25092a3-261e-47fb-8d96-52c62667986b,71,False,False
5d1da8e2-f78a-4f76-aa07-13f0dd5d62da,226cb516-64dc-49f7-a0fd-f8b5415372f8,33,False,False
aa24b336-941c-41bd-bd5f-0dbb3aa4e10d,9b5ad583-25b9-4a52-a93f-353f0b41be99,37,True,False
38add657-7524-41e3-bcff-9b56782ccfbe,c58cc99e-dea4-458b-8611-383e72e33a12,52,True,False
985a689f-1b98-4bc8-9850-2da37bcf3387,dae1dcc8-de95-42b1-908d-2f619e84eb6e,62,True,False
4a017ad9-eb54-4882-95b2-615301501a69,3c15da5e-e28b-423b-8f81-4f49e7c81f3b,5,False,True
48dc4ebe-761e-4d71-bb0d-d1403957f71a,169505e1-2f98-45a2-9019-b442039ceaba,3,True,False
7d6066d7-e016-4758-b1c4-5729b657fda2,8be233f0-c9c0-440a-a2b5-f1796480400f,9,False,True
f0cca0c5-f9ba-4793-a12b-ba4c5f9d48a4,5f30c111-9065-4693-96da-052e9b7a443a,8,True,False
a38582e6-15fd-4344-89b4-bd90e2fc0fac,e17ee7f9-f826-4f43-a5a8-8a0f829b6503,25,True,True
5da6c1c1-66ac-460f-80b9-0f43f28e1520,498a089f-a83a-4db0-8775-235dabaaa4d3,17,True,False
5f5c5a5a-51c8-4458-a98f-f4994b3ed6cb,07b39349-12c8-4757-a8d5-b5b36794d54f,35,True,False
e656490e-a9b6-41ff-84f0-601501822f07,6a131985-cd53-40a2-97f2-47bc1b0b3ce6,23,False,True
15b8ad34-e797-47e2-a78d-99c8f8db6636,f3412015-1708-45ef-ae97-e414547e9b46,12,True,False
8758a756-cdb2-48cb-84ab-a0a6883b3dd6,32d5ece5-2422-4230-ae0c-640dde375b9b,37,False,False
c6b5d1a1-0660-4638-8201-1abc3e8fef8f,c77d9a7f-4950-4a7f-95d8-fbbd27564848,65,True,True
3a625059-07da-49d6-af09-79d5a793a372,5909ca94-b922-4271-b2c3-c0fb3b8f21eb,46,False,False
2f1883bc-7b04-4943-af6d-60b7074396f5,30520e6d-124a-4032-aecb-c8b0b182897d,3,True,False
135f87e1-b094-4d8f-a5b8-bc5c983f8626,fb43cfb3-d432-4ef7-b3dc-c056feb57eff,13,False,False
25722478-16cd-46ce-947a-11827421f014,9b6f6ba1-980d-4698-9c85-20a298a00ea9,4,True,True
b460ed4e-b2dc-4420-aded-0bef7db9f04a,5f3251ba-9eb6-4c38-b36b-b3a7612f8d19,40,True,False
80514997-a886-4aa4-bb21-c85f0748d79f,f7eeba61-4f4f-4ab0-9f6a-bf67d6905ca7,55,True,True
4c491ca2-9e6e-4b05-bfd5-99d5d8e2c26b,191f480d-e60b-4eaf-b2eb-904910ca3904,32,True,False
36091133-8233-4a1e-b4f2-c5f6e031bd92,db2c045b-fbd8-4de3-9768-21e157860e4d,67,True,True
223e1e0c-3373-4bb7-9086-ed229143ebfc,f8c96194-f692-43ee-8ef3-747b6455387c,75,True,True
9032dd1c-cc65-4872-a8b5-0e5434b07673,0d3fdc76-bf47-4669-aae8-0e1932e4be0d,80,True,True
c40c6fb4-71bc-43e1-b64b-dba9c707470f,d4d95d3d-7937-4c27-88f1-4f95eb665c75,73,True,True
2dcfc4de-0b42-45ae-b31d-368cce552d24,66d29d85-69ea-4aab-a01b-a3e439d21088,1,True,False
e35fcb38-90d5-4da2-861e-6e813ed2d3d0,5efbee3c-f9da-4de5-8a08-36dda728e80b,59,True,True
1af06085-3316-4668-901e-834d1eb78085,cb6ebe35-4419-49e4-80c6-1feb6585aa91,46,True,True
6c6f31f6-1c11-4bb6-87a9-b22c7bb119ed,7b5a745b-8424-45cf-82bc-50a32f53acc5,78,True,True
efb7eac1-b6a1-4be4-aca9-a912efbad77a,38bd92f5-5a66-441f-a898-719195762ef2,16,False,True
c151aa01-2778-45bf-8c29-29ff3a2583b5,325ef47c-8943-44ea-ab1d-5e7cc79a5f40,93,False,True
8bcdbc82-9fe5-4379-beb6-d3bb7a402779,109d0d92-47bd-401c-a5ab-fa8dd922aef4,3,False,False
6b34ba2a-1461-4a38-afba-e7e4e98c3b41,84ec999f-689c-43d9-96e3-79beb076b8ee,88,True,True
8c0457b3-1bce-49b7-af53-9e6f30478949,5399ffc4-3704-4c5a-b671-b73fb1414684,43,False,True
392ccf95-6520-4581-8381-912ca6e695c6,5c513613-d760-4e4d-b67e-53431a6c0cb0,24,False,False
a8fe07e9-79ab-442a-9d4d-2349e3ee4b78,d789c8b9-f393-4af0-b627-485dddf2c1ce,55,True,True
f56d2ddd-b2a9-474b-9b3b-20e8821f0386,3305397c-0f5b-42ac-a3db-a5e8fdfd3987,61,False,True
cf4c8c9e-74a7-4978-84c3-d48689167578,7043e60c-a544-44f3-89ae-4d6f10534249,45,True,True
cad4ab9e-bc69-4f06-a1d7-56becd73971b,15d2e9f2-b6f4-455b-8649-f4ac77d70e3f,3,False,False
f2494063-3c8b-415d-9025-a8040a1712e3,c90ce891-8ab0-4b78-957e-056c1904c298,54,True,True
4eead200-0d6c-4f60-ba80-59dacf6a8052,1105de13-9568-4341-915a-8de8682aba56,48,True,True
2be53f3f-6cc7-4440-9605-6897817abf0d,d74fb15e-9d1c-41fb-9aae-3633cbb76562,3,True,False
5083c35d-2306-4708-ac87-25327628ac11,32785348-f1db-430e-96a6-49cefad5eb4f,47,True,False
cddc4365-b436-44c9-8429-4de377717c61,6f247c37-ad1d-4ebd-89e3-cdedc882feee,29,False,True
61a7769f-0d79-4293-81ba-bfd06c17f81d,b32331f4-e3c9-42c0-a80f-d72c57fb2ce9,75,True,False
b0beec2b-dd87-4923-ac6c-48f8c986e853,1b66360b-1c23-4bd5-9016-230a0e819791,11,True,False
ac73a842-c4fd-4ff5-9319-47406e9e9426,693d37c8-1241-4ca7-b8aa-6e158b8295e2,33,True,True
